product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_title,review_content,img_link,product_link
523,231,140,1049.0,2499.0,0.58,3.6,328,519,408,286,144,779,1173,1282,276
1284,472,140,3599.0,7290.0,0.51,3.9,942,209,242,11,423,344,343,914,558
17,685,150,4799.0,5795.0,0.17,3.9,3815,599,117,526,472,923,981,880,760
597,619,169,1699.0,3398.0,0.5,3.8,7988,112,448,485,32,636,1039,1086,700
586,1298,166,664.0,1490.0,0.55,4.1,925,25,609,699,64,620,563,521,277
748,149,131,948.0,1620.0,0.41,4.1,4370,526,533,279,254,874,897,774,806
510,289,181,850.0,1000.0,0.15,4.1,7619,716,1138,1056,323,494,582,164,347
274,849,190,600.0,640.0,0.06,3.8,2593,1001,730,282,717,286,738,60,955
196,682,135,3711.0,4495.0,0.17,4.3,356,518,237,709,259,893,727,1354,758
1230,402,156,799.0,2999.0,0.73,4.5,63,712,339,751,1147,202,310,1137,487
38,442,192,980.0,980.0,0.0,4.2,4740,269,83,112,459,609,685,765,524
752,1101,144,351.0,899.0,0.61,3.9,296,584,137,1071,555,482,1060,660,959
1082,493,151,229.0,499.0,0.54,3.5,185,435,880,1073,452,370,571,14,573
637,792,182,3349.0,3995.0,0.16,4.3,1954,1067,187,461,1176,241,1129,1264,411
978,170,141,5499.0,11500.0,0.52,3.9,959,967,904,494,361,782,687,1204,199
889,476,183,299.0,499.0,0.4,3.9,1015,818,1004,16,645,427,287,267,563
202,65,132,2249.0,3550.0,0.37,4.0,3973,497,154,196,837,899,78,1140,68
1321,689,158,699.0,1599.0,0.56,4.7,2300,360,596,609,451,37,1120,1112,766
857,666,135,1235.0,1499.0,0.18,4.1,203,111,158,26,740,16,916,543,738
1256,529,168,1349.0,2999.0,0.55,3.8,441,535,245,96,21,545,635,523,607
336,277,141,6800.0,11500.0,0.41,4.1,10308,720,1155,222,248,349,81,1199,342
669,363,187,2099.0,2499.0,0.16,3.9,992,658,845,335,524,158,158,1072,435
321,521,174,1699.0,1975.0,0.14,4.1,4716,248,273,963,1169,794,273,1353,620
942,244,136,1069.0,1699.0,0.37,3.9,313,633,699,23,486,393,246,430,290
915,495,136,1349.0,2495.0,0.46,3.8,166,775,356,87,251,1103,323,1262,578
927,464,139,1499.0,3500.0,0.57,4.1,303,507,619,432,569,1170,1181,16,549
1094,1303,174,2092.0,4600.0,0.55,4.3,562,588,445,915,567,673,712,626,1043
414,498,189,3859.0,10295.0,0.63,3.9,8095,1156,52,937,1102,527,119,961,581
1334,662,162,499.0,2199.0,0.77,2.8,109,759,149,1054,1021,829,675,811,734
815,282,128,1804.0,2380.0,0.24,4.0,15382,722,167,293,941,247,477,1237,336
476,1044,162,6525.0,8820.0,0.26,4.5,5137,1138,1179,212,861,83,692,735,902
1313,143,191,4999.0,24999.0,0.8,4.6,124,825,1190,528,938,1174,397,1045,171
561,73,149,1189.0,2400.0,0.5,4.1,618,244,952,919,871,789,915,413,99
688,287,136,2590.0,4200.0,0.38,4.1,63,995,895,451,193,1163,1182,272,340
1330,1,136,899.0,1599.0,0.44,3.4,15,61,946,1041,1118,610,173,475,500
1004,668,136,998.0,2999.0,0.67,4.6,9,568,189,273,592,599,531,728,744
192,254,144,998.06,1282.0,0.22,4.2,7274,609,554,151,878,711,517,758,901
496,19,128,1099.0,1990.0,0.45,3.9,5911,197,385,747,276,165,46,222,22
1154,1009,184,5999.0,9999.0,0.4,4.2,170,772,531,749,1161,589,769,777,1130
236,35,189,8886.0,11850.0,0.25,4.2,3065,1045,1171,10,913,81,782,1096,164
727,311,183,475.0,999.0,0.52,4.1,1021,815,57,1182,605,468,735,1033,378
1205,506,155,4995.0,20049.0,0.75,4.8,3964,1125,879,1125,470,647,385,847,594
583,441,191,13999.0,24850.0,0.44,4.4,8948,237,740,1173,1134,911,1166,1369,527
1287,623,191,8499.0,16490.0,0.48,4.3,97,123,1011,134,656,641,7,85,706
31,802,181,949.0,975.0,0.03,4.3,7223,181,578,255,1143,459,539,0,879
745,561,144,395.0,499.0,0.21,4.0,330,700,832,4,275,629,1154,416,639
130,847,176,635.0,635.0,0.0,4.3,4570,308,690,934,1085,465,1132,347,942
410,1123,181,717.0,1390.0,0.48,4.0,4867,44,157,803,603,765,903,172,1271
1134,334,188,27900.0,59900.0,0.53,4.4,5298,394,402,426,109,21,1068,1189,402
112,546,190,649.0,670.0,0.03,4.1,7786,238,947,878,840,412,793,1338,623
1310,39,192,193.0,399.0,0.52,3.6,37,727,488,1002,514,222,190,632,38
1347,547,136,1299.0,2495.0,0.48,2.0,2,540,732,524,228,64,900,863,627
690,1121,169,2449.0,3390.0,0.28,4.0,5206,110,871,617,545,490,253,1253,1262
505,230,140,1049.0,2499.0,0.58,3.7,638,519,804,312,1158,718,1156,466,275
1070,453,131,2399.0,4200.0,0.43,3.8,397,1074,132,945,101,1168,1187,228,538
1136,484,187,2286.0,4495.0,0.49,3.9,326,69,722,1036,1084,261,642,151,387
735,877,163,499.0,2199.0,0.77,3.1,3527,760,953,93,1142,876,90,1404,972
780,695,178,429.0,999.0,0.57,3.0,617,1265,176,758,368,769,327,1148,770
483,255,174,299.0,595.0,0.5,4.0,314,603,282,1077,566,1035,1063,858,299
1238,869,191,5395.0,19990.0,0.73,4.4,535,236,654,265,116,531,591,414,966
212,683,181,559.0,1010.0,0.45,4.1,17325,156,526,368,1088,308,430,842,759
1243,1188,181,660.0,1100.0,0.4,3.6,91,1160,207,173,464,951,1075,61,703
1254,1240,158,419.0,999.0,0.58,4.4,227,1217,679,608,852,588,1061,887,1388
152,36,141,7349.0,10900.0,0.33,4.2,11957,1086,628,989,320,671,478,67,36
783,452,128,2899.0,4005.0,0.28,4.3,7140,319,616,866,934,815,1153,9,537
1040,485,187,1799.0,3295.0,0.45,3.8,687,710,29,1135,1033,302,153,1003,531
1221,1304,174,1474.0,4650.0,0.68,4.1,1045,904,277,874,522,940,927,779,1044
820,144,191,15999.0,24500.0,0.35,4.0,11206,734,175,877,1136,970,285,165,431
268,459,140,3645.0,6070.0,0.4,4.2,561,545,193,465,909,886,342,1176,544
593,677,159,375.0,999.0,0.62,3.6,1988,406,822,606,741,775,251,975,982
34,779,172,2976.0,3945.0,0.25,4.2,3740,1065,645,180,227,440,291,1280,858
255,502,151,1099.0,1499.0,0.27,4.1,4401,169,864,194,1060,602,484,452,590
1009,417,182,2575.0,6700.0,0.62,4.2,611,567,529,567,408,973,917,833,498
557,1016,169,1649.0,2800.0,0.41,3.9,2162,317,1189,562,467,778,681,504,1147
1267,72,159,799.0,1699.0,0.53,4.0,97,965,686,412,675,573,470,185,79
12,751,159,765.0,970.0,0.21,4.2,6055,1105,214,266,892,101,775,921,834
802,466,183,999.0,1500.0,0.33,4.2,386,821,582,354,1154,1189,593,1069,553
903,24,180,587.0,1295.0,0.55,4.1,557,16,896,396,364,1026,549,846,29
400,27,164,12609.0,23999.0,0.47,4.4,2288,233,1058,453,922,802,523,1053,27
39,1186,181,699.0,850.0,0.18,4.1,1106,910,983,1113,329,1150,1175,84,1343
325,97,186,3799.0,6000.0,0.37,4.2,11935,174,823,489,893,424,852,566,134
349,284,139,640.0,1020.0,0.37,4.1,5059,703,695,600,966,712,91,1233,344
969,951,136,979.0,1999.0,0.51,3.9,157,895,853,529,789,892,708,525,1063
136,163,140,5365.0,7445.0,0.28,3.9,3584,324,915,1099,707,1133,527,131,196
291,187,182,3199.0,3500.0,0.09,4.2,1899,305,244,894,1006,740,233,557,223
250,497,160,979.0,1395.0,0.3,4.2,15252,462,360,639,1061,447,97,956,577
1336,639,135,929.0,2199.0,0.58,3.7,4,766,566,154,696,781,40,1135,722
520,860,167,3710.0,4330.0,0.14,3.7,1662,59,1165,1029,23,449,131,310,957
1099,812,169,2033.0,4295.0,0.53,3.4,422,1180,203,914,167,754,319,927,888
958,198,135,9495.0,18990.0,0.5,4.2,79,810,449,1044,783,26,728,683,241
438,291,141,7799.0,12500.0,0.38,4.0,5160,718,1121,199,73,78,369,234,348
305,1013,165,949.0,2385.0,0.6,4.1,2311,949,910,1147,492,976,622,1320,1134
259,749,140,2790.0,4890.0,0.43,3.9,588,550,417,1166,864,812,245,840,832
485,279,181,645.0,1100.0,0.41,4.0,3271,717,299,486,413,450,305,549,338
427,219,169,2237.81,3899.0,0.43,3.9,11004,1149,398,344,233,416,282,1047,264
422,881,141,8699.0,16899.0,0.49,4.2,3195,1061,283,759,1072,1114,467,102,976
996,570,126,42990.0,75990.0,0.43,4.3,3231,953,688,13,485,1050,1073,41,648
75,358,192,825.0,825.0,0.0,4.0,3246,239,1016,1085,619,814,996,532,430
1239,418,178,161.0,300.0,0.46,2.6,24,915,611,587,857,583,486,1258,499
1071,954,161,697.0,1499.0,0.54,3.8,144,924,969,869,972,1092,826,1403,1065
208,1040,175,688.0,747.0,0.08,4.5,2280,1145,161,117,945,554,911,852,1057
961,533,137,2199.0,3999.0,0.45,3.5,340,84,1118,141,130,112,25,1322,611
706,545,136,6850.0,11990.0,0.43,3.9,144,817,122,948,1095,194,997,1340,619
310,691,140,2699.0,3799.0,0.29,4.0,727,971,85,223,559,18,388,978,768
947,518,179,899.0,1999.0,0.55,4.0,832,1157,294,64,135,621,569,1315,181
1027,243,136,1090.0,2999.0,0.64,3.5,57,358,971,78,1087,87,106,983,289
392,508,156,295.0,599.0,0.51,4.0,1644,362,779,1017,697,354,393,1343,596
840,550,166,479.0,1999.0,0.76,3.4,1066,8,835,1012,1110,785,965,88,629
833,882,140,2949.0,4849.0,0.39,4.2,7968,726,675,338,1020,425,525,851,977
368,342,139,335.0,510.0,0.34,3.8,3195,948,1046,139,333,828,986,1051,405
668,776,149,293.0,499.0,0.41,4.1,1456,963,532,721,289,786,35,841,1450
814,953,152,599.0,1299.0,0.54,4.2,590,903,179,925,113,199,935,346,1064
661,539,192,499.0,999.0,0.5,4.3,1436,824,765,398,178,1190,1209,1256,613
364,455,181,849.0,1190.0,0.29,4.2,4184,94,560,953,543,685,634,997,540
304,883,149,249.0,400.0,0.38,4.1,693,310,791,360,166,652,76,512,978
1335,489,192,185.0,599.0,0.69,3.9,1306,411,267,270,1104,135,700,560,568
1128,538,136,778.0,999.0,0.22,3.3,8,441,553,456,551,848,30,406,612
656,487,147,279.0,699.0,0.6,4.3,2326,208,660,575,620,240,568,1068,565
930,664,192,215.0,1499.0,0.86,3.9,1004,1058,92,923,468,858,1048,1326,737
363,451,181,889.0,1295.0,0.31,4.3,6400,162,322,931,16,708,658,1347,535
729,1062,140,1449.0,4999.0,0.71,3.6,63,353,986,155,1099,1166,42,1400,1254
474,1214,140,1190.0,2550.0,0.53,3.8,1181,652,770,34,221,1068,627,1180,1340
254,520,191,1799.0,1950.0,0.08,3.9,1888,533,600,604,1081,201,185,407,622
64,1041,169,6120.0,8478.0,0.28,4.6,6550,1144,1090,127,503,84,105,574,1178
426,612,169,1799.0,3299.0,0.45,3.8,1846,1136,670,1117,571,355,263,161,696
1120,1082,169,2199.0,3895.0,0.44,3.9,1085,379,215,94,190,358,261,302,1223
1091,31,172,3685.0,5495.0,0.33,4.1,290,638,990,669,153,582,435,1277,31
1317,1134,162,649.0,999.0,0.35,3.6,4,1282,958,329,402,45,1003,950,906
385,798,170,8599.0,8995.0,0.04,4.4,9734,219,1009,406,584,646,121,369,877
273,1125,181,1110.0,1599.0,0.31,4.3,4022,30,637,379,34,578,458,908,1274
1343,241,140,1499.0,3500.0,0.57,4.7,2591,799,250,916,991,221,389,1059,1167
1075,1096,156,759.0,1999.0,0.62,4.3,532,475,847,635,390,1069,983,1300,1240
1095,376,187,2669.0,3199.0,0.17,3.9,260,1268,721,816,1146,1003,879,496,448
679,616,174,929.0,1300.0,0.29,3.9,1672,365,769,1180,112,114,1,1352,701
331,560,144,199.0,399.0,0.5,3.7,7945,702,604,503,1179,969,1076,1117,641
329,215,183,279.0,599.0,0.53,3.5,1367,729,31,698,604,956,912,419,259
714,1055,159,549.0,999.0,0.45,4.0,1313,1229,290,1167,69,1186,1206,1293,1203
899,353,142,85.0,199.0,0.57,4.1,212,352,858,28,1036,763,695,1017,418
1307,581,162,499.0,1299.0,0.62,3.9,65,1006,1060,261,117,694,168,786,662
292,945,162,5865.0,7776.0,0.25,4.4,2737,1139,432,708,103,480,293,1085,940
1182,32,165,1260.0,2299.0,0.45,4.3,55,23,379,1145,494,69,1211,53,26
573,234,148,1099.0,1500.0,0.27,4.5,1065,98,524,302,787,28,359,1213,281
347,196,174,1928.0,2590.0,0.26,4.0,2377,661,1184,772,1083,889,783,1113,239
781,242,141,3249.0,6299.0,0.48,3.9,2569,1087,45,6,309,896,868,13,288
23,859,174,1199.0,1795.0,0.33,4.2,5967,298,668,422,498,742,169,314,954
282,1300,165,1456.0,3190.0,0.54,4.1,1776,1219,342,830,231,184,1086,614,1431
559,667,162,3349.0,4799.0,0.3,3.7,4200,115,431,899,1022,757,1201,489,740
1281,1008,184,4899.0,8999.0,0.46,4.1,297,771,980,241,198,1149,395,959,1129
313,256,166,1199.0,1899.0,0.37,4.2,3858,972,76,679,1180,776,680,539,1429
1002,26,132,3290.0,5799.0,0.43,4.3,168,1167,197,1027,673,43,24,221,35
1211,1193,183,179.0,799.0,0.78,3.6,101,964,1166,1026,642,764,89,1410,1347
224,40,147,149.0,300.0,0.5,4.1,4074,349,1074,232,635,1014,703,179,743
251,1045,169,5490.0,7200.0,0.24,4.5,1408,1142,292,729,126,664,367,720,1181
726,224,156,379.0,389.0,0.03,4.2,3739,541,534,395,202,470,301,112,1335
307,1132,191,8699.0,13049.0,0.33,4.3,5891,122,502,135,1026,183,318,1178,1281
963,175,169,3041.67,5999.0,0.49,4.0,777,780,1035,224,829,368,646,938,193
475,524,159,1745.0,2400.0,0.27,4.2,14160,1039,191,760,466,877,172,1035,624
245,854,161,3180.0,5295.0,0.4,4.2,6919,283,1129,22,583,65,1099,641,950
1312,142,191,4999.0,24999.0,0.8,4.5,287,837,1177,840,883,492,753,1311,172
923,866,144,390.0,799.0,0.51,3.8,287,585,867,1103,927,674,12,359,963
153,607,173,1999.0,2999.0,0.33,4.4,388,564,930,349,862,501,503,461,690
901,414,158,1624.0,2495.0,0.35,4.1,827,137,67,1075,597,699,657,189,494
169,330,147,184.0,450.0,0.59,4.2,4971,605,328,577,552,294,907,1285,401
994,620,183,445.0,999.0,0.55,4.3,229,694,218,1138,380,638,1100,1110,1035
156,681,133,699.0,1690.0,0.59,4.1,3524,430,1173,619,557,724,641,730,756
1316,1299,161,1601.0,3890.0,0.59,4.2,156,508,731,195,923,585,235,651,586
867,531,192,231.0,260.0,0.11,4.1,490,916,456,1003,542,372,1050,706,610
509,566,183,369.0,599.0,0.38,3.9,82,749,394,860,879,514,9,885,644
418,1302,165,809.0,1950.0,0.59,3.9,710,42,1158,783,229,392,146,1028,1037
1296,50,169,1199.0,2990.0,0.6,3.8,133,709,1069,644,978,506,407,485,50
269,1042,169,6120.0,8073.0,0.24,4.6,2751,1143,829,973,197,389,308,353,1179
1076,1190,182,1799.0,2599.0,0.31,3.6,771,911,55,807,931,556,902,1038,328
797,676,188,18999.0,29999.0,0.37,4.1,2536,1096,622,1028,284,1083,623,217,1290
65,463,129,1999.0,2360.0,0.15,4.2,7801,505,493,9,1011,731,52,305,536
828,33,177,5999.0,11495.0,0.48,4.3,534,56,10,935,30,537,801,618,32
762,281,128,2599.0,4780.0,0.46,3.9,898,432,1159,47,963,403,275,261,343
141,618,179,1199.0,2400.0,0.5,3.9,1202,1041,1151,291,340,228,1191,962,702
577,563,144,219.0,249.0,0.12,4.0,1108,697,73,999,785,1102,461,1133,643
1344,823,136,799.0,1199.0,0.33,4.4,17,405,115,965,687,704,409,1124,904
62,544,189,6199.0,10999.0,0.44,4.2,10429,1155,1023,651,968,839,747,397,618
694,480,155,6790.0,10995.0,0.38,4.5,3192,680,899,1000,1012,702,655,1372,576
382,102,130,1982.84,3300.0,0.4,4.1,5873,480,873,376,813,406,225,376,87
207,347,192,199.0,400.0,0.5,4.1,1379,1223,204,290,356,493,306,56,354
439,197,165,1180.0,1440.0,0.18,4.2,1527,284,517,1129,760,203,1026,1267,240
188,447,128,2199.0,3045.0,0.28,4.2,2686,515,103,767,533,1037,631,1200,533
918,757,149,2999.0,3595.0,0.17,4.0,178,745,1052,1121,133,914,68,580,838
306,359,185,253.0,500.0,0.49,4.3,2664,945,64,497,521,108,963,1390,432
1258,595,132,499.0,799.0,0.38,3.6,212,148,1063,581,1097,564,829,745,679
984,470,135,1149.0,1899.0,0.39,3.5,24,241,898,880,885,454,554,1123,556
258,1054,181,457.0,799.0,0.43,4.3,1868,448,62,822,739,32,144,1153,1192
952,479,151,229.0,399.0,0.43,3.6,451,436,24,17,189,870,1096,1139,564
1273,490,192,199.0,699.0,0.72,2.9,159,410,344,187,979,917,848,654,567
1314,552,179,899.0,1999.0,0.55,4.2,39,582,717,638,688,182,800,724,631
150,160,160,1499.0,2199.0,0.32,4.4,6531,1055,358,544,115,570,98,910,192
1245,537,159,426.0,999.0,0.57,4.1,222,595,755,297,76,396,644,767,413
348,1127,136,2320.0,3290.0,0.29,3.8,195,468,1147,930,1182,207,1062,1024,1270
786,1243,153,1563.0,3098.0,0.5,3.5,2283,708,134,996,705,791,702,1395,1391
53,1116,135,3487.77,4990.0,0.3,4.1,1127,617,82,533,279,559,5,1073,1269
1264,6,168,498.0,1200.0,0.59,3.2,113,1224,391,227,868,147,10,1000,530
115,799,165,2695.0,2695.0,0.0,4.4,2518,429,1187,143,369,3,143,441,878
333,606,135,949.0,2299.0,0.59,3.6,550,565,39,1089,716,834,196,766,654
1171,692,183,199.0,999.0,0.8,3.1,2,1126,499,481,78,979,157,1109,529
673,696,192,379.0,919.0,0.59,4.0,1090,902,1050,646,804,868,425,595,771
201,850,172,2280.0,3045.0,0.25,4.1,4118,76,425,537,779,1167,1184,612,946
27,164,138,2219.0,3080.0,0.28,3.6,468,520,865,596,288,1181,1186,1088,201
61,462,129,1399.0,1890.0,0.26,4.0,8031,395,300,885,749,212,375,1130,548
134,195,174,2863.0,3690.0,0.22,4.3,6987,198,433,717,339,1091,475,1114,237
